n,r,s,CCR,DAG,RUN,MLB,MST,HEFT,AUT,AUT PTI
1002,32,1,10,132,1,75.2248639018615,1038.15110552728,1327.87606979206,1203.17297600383,19.7085152734258
1002,32,1,10,132,2,73.1081001196499,1002.28069841855,4158.46116229504,4097.12072704841,44.5521886186301
1002,32,1,10,132,3,68.3384789046812,1003.53824539114,1506.94064530411,1437.66914571309,19.2143123330535
1002,32,1,10,132,4,80.1404313996316,1043.41057801859,5221.36117201292,5221.20985043261,49.5327521006849
1002,32,1,10,132,5,71.6455103057337,985.353194384573,1476.6975750817,1421.86083094675,19.8436991588391
1002,32,1,10,132,6,79.9352043598267,1023.08900532755,1429.72966663604,1429.17913835841,19.205417903045
1002,32,1,10,132,7,86.9665319367032,1014.72515826471,2549.30492669829,2500.75187891887,22.4597026961052
1002,32,1,10,132,8,60.7508898744079,966.743218526505,4765.87962744812,4765.1366731586,48.9652366759463
1002,32,1,10,132,9,79.8146380075058,982.689911710326,3570.33385316202,3515.43133335475,21.6911014524795
1002,32,4,0.01,132,0,66.7106106082965,1005.9473916403,147.798813672901,146.912022300755,48.2142003494638
1002,32,4,0.01,132,1,69.7697377217827,940.037933240361,138.458289717126,137.042110514085,47.4966266213492
1002,32,4,0.01,132,2,80.3668524453271,1004.52827888646,143.216905511165,142.844708930631,48.027650414855
1002,32,4,0.01,132,3,69.793135082534,1001.64801457948,149.747765949359,148.547066663181,48.2108731039413
1002,32,4,0.01,132,4,66.9182523616812,1026.3747782301,146.906988207111,147.05632068131,43.1032595588518
1002,32,4,0.01,132,5,72.0998975115068,1055.08282889951,149.337603074529,147.994401913394,48.5216647803264
1002,32,4,0.01,132,6,75.4761674179371,1041.49422454876,156.693022423102,156.694935442506,48.7053756433244
1002,32,4,0.01,132,7,73.7611574917787,987.996467135044,144.489353889044,142.988190986312,48.2377408493996
1002,32,4,0.01,132,8,78.4755443214001,1016.74675085452,152.340909851932,152.224024708733,48.1738608862075
1002,32,4,0.01,132,9,80.5955514240936,1043.63693959715,153.022495050675,152.883510399657,46.8459021132601
1002,32,4,0.1,132,0,74.7112432613742,972.01814531631,150.067259609179,149.632970340174,44.8006780214474
1002,32,4,0.1,132,1,71.0680197157018,1030.67137453508,150.811857090407,151.408985642181,47.7621505805382
1002,32,4,0.1,132,2,75.234360247553,987.254576988412,149.239778457867,147.250255171164,44.8172247464981
1002,32,4,0.1,132,3,62.1643730482169,980.297047841162,152.683092425981,150.470951707414,46.488207810492
1002,32,4,0.1,132,4,68.2727323230312,992.912244377331,145.390162242254,145.173594719531,45.7365262274567
1002,32,4,0.1,132,5,61.6154821130564,995.483281287286,153.667117415563,152.92900710421,46.5813256067406
1002,32,4,0.1,132,6,72.1449110002528,1043.16157961979,150.351274643919,150.710990340207,45.8390530363189
1002,32,4,0.1,132,7,67.2993666540842,988.159312290803,152.554107099105,152.161296021423,45.9715138551423
1002,32,4,0.1,132,8,77.6752389472278,1052.93937463298,158.38727923179,158.482901388155,45.5677235205175
1002,32,4,0.1,132,9,61.7142080193177,953.684387296973,150.193308653992,149.020416276039,46.9834468254872
1002,32,4,1,132,0,75.9417713916634,998.886825744756,215.759835998357,211.727247652036,32.5355826261336
1002,32,4,1,132,1,63.8616856132067,964.50923600463,216.720928202715,222.314307963065,32.2192481477537
1002,32,4,1,132,2,91.1386963868222,1060.20035448794,209.579380272161,215.552033687171,34.3963464613737
1002,32,4,1,132,3,71.9746705399544,960.447225732452,222.042806864433,218.615698271477,33.2992997160481
1002,32,4,1,132,4,85.2390152362596,964.743748047319,200.195994387885,203.872399339408,33.4522594341028
1002,32,4,1,132,5,68.6770760298142,968.181547554673,213.368961088234,209.181913389266,32.012354160261
1002,32,4,1,132,6,79.4473656174181,945.25521462539,203.782663255356,203.972647485308,33.540169133112
1002,32,4,1,132,7,72.1542980201664,1019.12326098901,194.820880954665,199.558722340085,35.4596111132759
1002,32,4,1,132,8,69.7637809368078,967.649716157862,203.387334643825,210.450627690421,33.4056048505121
1002,32,4,1,132,9,83.0197585064556,1009.63382511339,227.266263308877,213.826972402986,31.6247485822247
1002,32,4,10,132,0,71.1601422476014,998.274606851417,1314.75347510887,1257.04717383164,24.0934630099262
1002,32,4,10,132,1,68.6705352662482,1082.94827085007,1329.75562273691,1123.60726083297,24.1020861362005
1002,32,4,10,132,2,85.1232600181914,1017.03645130044,1346.10598406675,1347.36467356422,25.143070717391
1002,32,4,10,132,3,74.8535246017619,1015.40208327974,1434.19722156649,1437.67843068913,24.589388610342
1002,32,4,10,132,4,69.2273858566935,939.734365108493,1244.48130195,1242.54471757385,23.9979504920213
1002,32,4,10,132,5,76.2652498710716,964.707021065207,1265.84665119775,1273.05833236098,24.591718456388
1002,32,4,10,132,6,76.2494790025955,972.615308326253,1222.57090939014,1345.86658114404,24.110218704918
1002,32,4,10,132,7,79.2818416219958,964.627243555213,1083.5978829691,1004.35616610129,24.6420237258546
1002,32,4,10,132,8,75.7306418853311,966.436444794818,1142.47959273877,1271.60220654765,24.47675847663
1002,32,4,10,132,9,83.092998961902,1023.07516193943,1325.93617841023,1377.80859241845,24.1740451703568
1002,32,1,0.01,168,0,144.334877655687,977.302964156577,505.080032770543,507.842914571164,51.8511998204873
1002,32,1,0.01,168,1,142.931067494783,970.119174289053,521.911456700003,522.163449327522,51.2331501624488
1002,32,1,0.01,168,2,163.012788692847,1004.55819048104,574.162698521011,574.758483327723,49.8097822153498
1002,32,1,0.01,168,3,151.452910359855,967.690421937471,513.670762133083,513.579369905686,51.6381746290288
1002,32,1,0.01,168,4,149.376625855585,991.89752971843,518.561331482877,521.413118182993,52.1949999630526
1002,32,1,0.01,168,5,140.434035264371,932.178015384333,502.516552808069,505.415996185272,50.6135894568046
1002,32,1,0.01,168,6,157.664198408631,985.278773533166,552.979888417346,554.994746105891,49.5779809988947
1002,32,1,0.01,168,7,150.063424206991,932.902533502956,506.356662315096,507.453708310916,50.6133176496596
1002,32,1,0.01,168,8,152.848449093617,1024.52362136664,532.923383830579,541.719021720946,52.5000211782145
1002,32,1,0.01,168,9,146.530561676548,1016.7888809224,554.484632483876,558.92491927264,48.9139232848482
1002,32,1,0.1,168,0,157.901387160581,1012.46607467409,506.780257183815,509.319563274137,51.1875089532164
1002,32,1,0.1,168,1,153.730418931609,992.322226892273,518.734519016022,525.572907105643,50.0070414588734
1002,32,1,0.1,168,2,153.974899802854,1025.87979170303,542.043365595817,546.085719540546,50.5171653545573
1002,32,1,0.1,168,3,145.751424962995,981.905300539203,542.409571537192,545.247463474785,50.7461718281514
1002,32,1,0.1,168,4,148.165197258197,965.756489118577,540.861363781145,543.261536435457,49.1603206106498
1002,32,1,0.1,168,5,149.161891712087,984.54160079104,534.140001991762,536.739724671229,49.2220803870671
1002,32,1,0.1,168,6,144.76065065623,1023.04533975762,542.813398785807,549.055921430679,51.2540163582722
1002,32,1,0.1,168,7,140.398214370973,995.128279807962,534.157478653098,538.17881816947,51.7806689586335
1002,32,1,0.1,168,8,153.591991476754,1015.05764243872,552.434559269542,556.482804699922,50.050513299473
1002,32,1,0.1,168,9,158.680564560465,1011.40839482566,550.60635841987,552.800099685741,50.182277083454
1002,32,1,1,168,0,156.600912886438,970.125747866411,607.272884234341,606.282407971574,43.0537468352405
1002,32,1,1,168,1,130.151055628377,913.989907821791,604.035615710088,606.004428569628,41.831697372029
1002,32,1,1,168,2,163.047209830212,987.998741324122,650.920916474978,655.046297606331,41.635823268917
1002,32,1,1,168,3,146.83614820651,979.753816490879,626.260533617167,625.474516083111,42.0310606176859
1002,32,1,1,168,4,154.208341298509,984.777868252044,638.954810605132,638.721954612261,40.3655517948408
1002,32,1,1,168,5,176.056919526788,1022.18394512169,687.259728947796,691.077092436109,42.7394073976325
1002,32,1,1,168,6,166.217324064513,1030.01969305913,651.506989692319,651.380534864992,41.5994914186213
1002,32,1,1,168,7,145.456207205084,1023.24542507334,670.429668788166,669.494363388852,40.4195506973466
1002,32,1,1,168,8,159.369116132545,1010.24006583654,655.15978030466,652.979598961581,41.696762502755
1002,32,1,1,168,9,144.72351328825,956.733874247753,630.423990281453,631.659696698138,41.6340795491743
1002,32,1,10,168,0,165.300862046496,1059.74860517721,1120.80426957001,1096.89047590387,16.9339577899402
1002,32,1,10,168,1,154.938098994285,1024.15330310134,1027.49733628621,1026.17742016518,16.3774569648121
1002,32,1,10,168,2,154.433339911285,1004.82212476233,1020.56412915754,1024.37287176229,17.0175228811156
1002,32,1,10,168,3,152.353751696284,983.429817884842,989.995436992537,978.88407117875,16.5275219485239
1002,32,1,10,168,4,153.276559791672,968.452306176807,996.757958443489,964.331111140035,16.5663026809583
1002,32,1,10,168,5,155.554758390144,980.870570059001,972.337314198784,972.585756670743,16.4785109137796
1002,32,1,10,168,6,146.644651161391,931.10134385131,976.997302754836,959.939127998031,16.3660310427327
1002,32,1,10,168,7,150.680880222488,997.05663427945,1001.83573803856,982.050424768898,16.7099109707466
1002,32,1,10,168,8,161.492849385191,1018.26928692908,998.303858354652,997.135971956805,16.2502062387846
1002,32,1,10,168,9,161.482572204666,1006.89427581128,970.10700882816,967.37721419238,15.5646687688834
1002,32,4,0.01,168,0,154.442584603065,982.947738876826,203.745092036478,197.821092990647,31.5994717309536
1002,32,4,0.01,168,1,141.141447820532,1018.82220667248,205.088056693304,196.656778338834,38.7105399186905
1002,32,4,0.01,168,2,155.566358422126,993.956018709617,211.956343932031,205.957709659553,33.6088235961415
1002,32,4,0.01,168,3,157.301692188626,1027.49914576136,213.168399113189,204.35659491088,32.9822161264793
1002,32,4,0.01,168,4,146.776832260371,1009.26763686676,203.280369192796,196.852101389517,32.9290350281568
1002,32,4,0.01,168,5,151.953367294727,1013.09266205747,204.952973750288,195.44753395529,33.6555452832405
1002,32,4,0.01,168,6,158.7149336493,1035.38021052439,214.457202160041,202.914501556343,38.6957534675937
1002,32,4,0.01,168,7,149.42926162105,993.314240241193,204.206981593615,197.686225104979,30.9136497831662
1002,32,4,0.01,168,8,159.881007286594,972.885459292707,204.805933532689,198.171140638573,32.1641099780063
1002,32,4,0.01,168,9,151.586039791586,1041.67709464877,206.622999513773,201.195608426531,38.5078783299324
1002,32,4,0.1,168,0,174.75382978496,1019.79757410186,223.179255761414,211.202777017903,30.5975127211935
1002,32,4,0.1,168,1,153.011198975382,1021.40930024881,210.448597106483,205.641994200258,30.5682589001836
1002,32,4,0.1,168,2,162.205699891133,983.132112164873,205.972374140706,195.556934311645,31.719133953024
1002,32,4,0.1,168,3,160.044993785749,1020.96173344046,213.00561307671,205.955648667533,32.9679565571
1002,32,4,0.1,168,4,137.198121258126,998.727368808148,198.618124420033,190.470691117531,31.5087778560211
1002,32,4,0.1,168,5,155.331408371249,1030.02553932147,216.21481515387,201.088446608009,32.5835457295601
1002,32,4,0.1,168,6,156.840454159964,1029.60384194257,218.54441867571,212.373706615122,31.5439194976581
1002,32,4,0.1,168,7,168.797051211481,1077.74337876333,220.736968697877,214.629986961177,28.0235184875074
1002,32,4,0.1,168,8,150.064507306782,1002.49765476137,210.128262664771,200.368563651856,30.9222785736261
1002,32,4,0.1,168,9,149.635134954578,994.129189259452,204.304931263142,194.294849810461,35.5190839590764
1002,32,4,1,168,0,149.967517436341,993.665365793868,228.052247020013,226.185713593947,29.0624466196518
1002,32,4,1,168,1,152.194947894663,996.167529245839,224.117351826983,217.961804891978,23.5237830206344
1002,32,4,1,168,2,144.205921451201,986.723730858289,222.633355916842,221.004009917421,24.4301524972809
1002,32,4,1,168,3,172.56062558232,1047.90801164358,252.32619510268,240.901038544953,30.0987484162933
1002,32,4,1,168,4,162.07798648446,979.962985762159,236.0145059353,223.363644591324,34.3285102911129
1002,32,4,1,168,5,170.148999521111,1012.90182179119,241.079753963739,234.241666900721,29.1009311994196
1002,32,4,1,168,6,173.399614689222,1004.123163977,234.790707171199,224.884285793425,30.075028748724
1002,32,4,1,168,7,154.906901628588,1019.75753172263,237.131504224101,227.591148646698,34.3455840995671
1002,32,4,1,168,8,143.418917251841,943.986536053524,226.131083574476,220.374119995902,29.4438869001151
1002,32,4,1,168,9,152.238273988185,997.991769962333,240.476412315399,230.40603614244,29.4617306705344
1002,32,4,10,168,0,164.712177309202,977.340605948179,788.642337879374,790.16143075232,23.2138374734565
1002,32,4,10,168,1,150.508852720777,971.744736908852,741.567670362525,742.075082009293,27.5040927154367
1002,32,4,10,168,2,160.330933199305,982.619939446737,744.405377750465,795.373851367735,20.2164737702692
1002,32,4,10,168,3,153.907271650239,999.19356327772,815.597564989583,749.17926961086,23.5273096043955
1002,32,4,10,168,4,156.535795945049,1021.4231825314,738.732275837781,765.393740338448,22.9812488921025
1002,32,4,10,168,5,153.539709244276,999.295566194854,839.855209848155,827.100779687418,22.9913448673953
1002,32,4,10,168,6,165.598959134572,1035.50897882757,781.507790447173,794.720058964608,23.1418005321675
1002,32,4,10,168,7,168.63521466975,1054.76327914517,742.761217455235,762.679590281557,23.8624063301141
1002,32,4,10,168,8,167.124605385697,989.31471893448,844.242395419985,770.180095457107,28.399430690563
1002,32,4,10,168,9,167.752308064939,1005.41180490376,755.218630169886,731.735254634632,27.376977346887
1002,32,1,0.01,10,0,40.8000441947199,1017.11249812657,258.176491885068,260.817036576396,75.8056938994202
1002,32,1,0.01,10,1,39.462199542643,1050.11960317314,240.337374703973,241.974712819589,78.4449590970459
1002,32,1,0.01,10,2,33.1359394277671,1004.27643215412,231.885036801628,235.731279445546,75.6798722180335
1002,32,1,0.01,10,3,41.0211527379953,1010.7414807709,227.404149970301,228.851154536794,83.3014236669755
1002,32,1,0.01,10,4,35.8425054435806,976.090819367849,234.793951218547,238.227652413556,67.6883970426363
1002,32,1,0.01,10,5,43.8747027460223,1013.23267614767,227.076113507211,234.986791027013,90.0786924065843
1002,32,1,0.01,10,6,39.9683535184992,1025.67483178231,230.135999006141,230.363405198362,75.9558244878895
1002,32,1,0.01,10,7,42.2238734250404,957.09250668167,227.380841537267,229.361311842822,75.4613099507016
1002,32,1,0.01,10,8,35.0730601288945,981.168075009473,231.936770092626,237.98653195562,74.2111489167247
1002,32,1,0.01,10,9,45.4432038881148,996.862697205951,244.885541525846,247.612417000037,77.0779056668498
1002,32,1,0.1,10,0,35.9916977329334,944.808763834389,259.210332884363,259.65485626394,72.9972899947959
1002,32,1,0.1,10,1,37.1175779149399,979.157429927434,241.436965069408,237.591292242202,75.6886162589558
1002,32,1,0.1,10,2,41.7437796644103,1004.3789051628,256.77433783416,259.351457751165,73.840047713881
1002,32,1,0.1,10,3,38.5516288665792,1013.28780630476,248.689954780589,246.962365700228,75.0401573889857
1002,32,1,0.1,10,4,38.0969041795203,1011.88142626664,251.40434920644,244.956176768097,73.5701569328875
1002,32,1,0.1,10,5,38.0892098013932,1044.68641485294,255.214528136425,254.948483266447,74.5434420376661
1002,32,1,0.1,10,6,41.1661908251891,1002.7964564768,247.936177740668,248.1188979938,74.4358584713782
1002,32,1,0.1,10,7,40.4538665910371,975.136117708198,250.484625109818,249.564318757942,74.9213932205696
1002,32,1,0.1,10,8,42.2920332033616,1015.19255355552,253.928742609566,255.36485083551,75.860057801866
1002,32,1,0.1,10,9,40.9572968515151,977.636242714869,256.742601822913,261.287438745395,73.8245265901251
1002,32,1,1,10,0,40.5938666593136,1004.45468860012,601.333966608917,594.645328264252,51.2432048923255
1002,32,1,1,10,1,33.6860981164419,942.796616693891,718.884005836695,697.49369214451,50.4920433008657
1002,32,1,1,10,2,49.3072157242758,1000.47610474034,526.970161682874,497.109655918155,51.0602393439109
1002,32,1,1,10,3,40.9641544838588,1011.31268997188,618.658920727095,560.384471362259,49.0267914104796
1002,32,1,1,10,4,39.0300468122583,1003.06474856757,620.259821725063,592.941745058734,50.5210896804651
1002,32,1,1,10,5,34.894194762841,957.891212643556,538.267033194204,510.512320617189,52.7260825228463
1002,32,1,1,10,6,43.2198835658919,999.919442292586,650.466586301841,603.756171019272,53.3585764766829
1002,32,1,1,10,7,41.6386647282628,984.829031699074,573.242040462601,561.045246746025,52.146186052515
1002,32,1,1,10,8,37.6723706891428,1005.4378747732,539.532336805198,529.200699057663,48.3795482222027
1002,32,1,1,10,9,36.0996755523671,977.673961773206,583.825526915589,580.587432391597,50.0874049632835
1002,32,1,10,10,0,44.3545964171447,990.433134425127,3743.68359016067,3708.45865216363,29.5159495815081
1002,32,1,10,10,1,30.2002430996522,938.910179250659,2780.39446812538,2700.9634833397,26.9736247072916
1002,32,1,10,10,2,40.9465441558555,1010.73923582874,5194.63930748436,5071.43106454868,39.3396186171926
1002,32,1,10,10,3,36.1415230417611,956.496844281184,6177.81442322597,6133.19316690004,38.9738809156981
1002,32,1,10,10,4,42.864187746327,975.897979791412,4693.40135967959,4518.86940298892,38.6395702272336
